LOUG1 lounge_wood_up 70
LOUG1 lounge_wood_dn 70
BENCH Stonebench1 30
BENCH parkbench1 30
BENCH CJ_BLOCKER_BENCH 40
BENCH airseata_LAS 25
STAL1 marketstall01_SFXRF
STAL1 marketstall02_SFXRF
STAL1 marketstall03_SFXRF
STAL1 marketstall04_SFXRF
STAL1 CJ_NOODLE_3
PHONE phonebooth1 70
PHONE CJ_PHONE_KIOSK 70
TELSC CJ_VIEW_TELE2 70
BUYFD chillidogcart
BUYFD icescart_prop
BUYFD noodlecart_prop
BUYFD CJ_CANDYVENDOR
BUYFD vendmach
BUYFD CJ_EXT_SPRUNK
BUYFD CJ_SPRUNK1
BUYFD VENDIN3
BUYFD CJ_EXT_CANDY
End

# [script name] [condition OR] [condition AND] [chances]
#
# Condition OR flags:
# 0x1        COP
# 0x2        MEDIC
# 0x4        FIREMAN
# 0x8        GANG
# 0x10       STREET_GUY
# 0x20       SUIT_GUY
# 0x40       SENSIBLE_GUY
# 0x80       GEEK_GUY
# 0x100      OLD_GUY
# 0x200      TOUGH_GUY
# 0x400      STREET_GIRL
# 0x800      SUIT_GIRL
# 0x1000     SENSIBLE_GIRL
# 0x2000     GEEK_GIRL
# 0x4000     OLD_GIRL
# 0x8000     TOUGH_GIRL
# 0x10000    TRAMP_MALE
# 0x20000    TRAMP_FEMALE
# 0x40000    TOURIST
# 0x80000    PROSTITUTE
# 0x100000   CRIMINAL
# 0x200000   BUSKER
# 0x400000   TAXIDRIVER
# 0x800000   PSYCHO
# 0x1000000  STEWARD
# 0x2000000  SPORTSFAN
# 0x4000000  SHOPPER
# 0x8000000  OLDSHOPPER
# 0x10000000 BEACH_GUY
# 0x20000000 BEACH_GIRL
# 0x40000000 SKATER
# 0x80000000 COWARD
#
# Condition AND flags:
# 0x1  NOT_RAIN
# 0x2  NOT_WANTED_2
# 0x4  NOT_WANTED_4
# 0x8  NOT_WANTED_6
# 0x10 NOT_DAY
# 0x20 NOT_NIGHT
# 0x40 NOT_DIRT
# 0x80 ONLY_RAIN

PED
BEGA1 0x30000 0x8 80
LEAN1 0x821FB6D8 0x8 30
UMBRL 0xBE0CFFF0 0x80 10000
End

# [script name] [condition OR] [condition AND] [chances]
#
# Condition OR flags:
# 0x1      BUSINESS
# 0x2      DESERT
# 0x4      ENTERTAINMENT
# 0x8      COUNTRYSIDE
# 0x10     RESIDENTIAL_RICH
# 0x20     RESIDENTIAL_AVERAGE
# 0x40     RESIDENTIAL_POOR
# 0x80     GANGLAND
# 0x100    BEACH
# 0x200    SHOPPING
# 0x400    PARK
# 0x800    INDUSTRY
# 0x1000   ENTERTAINMENT_BUSY
# 0x2000   SHOPPING_BUSY
# 0x4000   SHOPPING_POSH
# 0x8000   RESIDENTIAL_RICH_SECLUDED
# 0x10000  AIRPORT
# 0x20000  GOLF_CLUB
# 0x40000  OUT_OF_TOWN_FACTORY
# 0x80000  AIRPORT_RUNWAY
#
# Condition AND flags:
# 0x1  NOT_RAIN
# 0x2  NOT_WANTED_2
# 0x4  NOT_WANTED_4
# 0x8  NOT_WANTED_6
# 0x10 NOT_DAY
# 0x20 NOT_NIGHT
# 0x40 NOT_DIRT

NODE
CHAT1 0x0 0x8 7
SWEEP 0x5FF15 0x41 3
End
